day,time,tem,rain,rain%,cloud,pressure,wind,gust,forecast
20211228.0,0.0,13.0,0.0,0.0,100.0,1026.0,7.0,10.0,13.0
20211228.0,3.0,13.0,0.0,0.0,100.0,1024.0,8.0,10.0,13.0
20211228.0,6.0,13.0,0.0,0.0,100.0,1024.0,6.0,9.0,13.0
20211228.0,9.0,14.0,0.0,0.0,100.0,1026.0,6.0,8.0,13.0
20211228.0,12.0,17.0,0.0,0.0,80.0,1024.0,6.0,6.0,1.0
20211228.0,15.0,19.0,0.0,0.0,45.0,1020.0,7.0,8.0,14.0
20211228.0,18.0,18.0,0.0,0.0,68.0,1021.0,9.0,13.0,1.0
20211228.0,21.0,18.0,0.0,0.0,64.0,1023.0,7.0,10.0,1.0
20211227.0,0.0,11.0,0.1,0.0,100.0,1025.0,17.0,23.0,18.0
20211227.0,3.0,10.0,0.0,0.0,100.0,1024.0,15.0,21.0,13.0
20211227.0,6.0,10.0,0.0,0.0,100.0,1025.0,15.0,21.0,13.0
20211227.0,9.0,10.0,0.0,0.0,100.0,1028.0,16.0,21.0,13.0
20211227.0,12.0,11.0,0.0,0.0,100.0,1026.0,13.0,17.0,13.0
20211227.0,15.0,12.0,0.0,0.0,100.0,1024.0,12.0,15.0,13.0
20211227.0,18.0,12.0,0.0,0.0,100.0,1024.0,10.0,13.0,13.0
20211227.0,21.0,12.0,0.0,0.0,100.0,1026.0,9.0,12.0,13.0
20211226.0,0.0,21.0,0.0,0.0,97.0,1020.0,6.0,8.0,13.0
20211226.0,3.0,20.0,0.0,0.0,100.0,1020.0,3.0,5.0,13.0
20211226.0,6.0,19.0,0.0,0.0,100.0,1020.0,5.0,8.0,13.0
20211226.0,9.0,18.0,0.0,0.0,100.0,1023.0,9.0,13.0,13.0
20211226.0,12.0,18.0,0.1,0.0,100.0,1022.0,11.0,15.0,18.0
20211226.0,15.0,16.0,0.0,0.0,100.0,1021.0,15.0,21.0,13.0
20211226.0,18.0,16.0,0.1,0.0,100.0,1023.0,20.0,24.0,18.0
20211226.0,21.0,12.0,0.0,0.0,100.0,1025.0,21.0,27.0,13.0
20211225.0,0.0,21.0,0.0,0.0,99.0,1017.0,3.0,4.0,13.0
20211225.0,3.0,21.0,0.0,0.0,85.0,1016.0,5.0,8.0,1.0
20211225.0,6.0,21.0,0.0,0.0,77.0,1017.0,4.0,7.0,1.0
20211225.0,9.0,21.0,0.2,0.0,66.0,1020.0,2.0,3.0,7.0
20211225.0,12.0,26.0,0.2,0.0,87.0,1018.0,8.0,11.0,7.0
20211225.0,15.0,27.0,0.6,0.0,100.0,1016.0,18.0,24.0,7.0
20211225.0,18.0,25.0,0.4,0.0,100.0,1018.0,12.0,17.0,7.0
20211225.0,21.0,20.0,0.0,0.0,100.0,1021.0,12.0,15.0,13.0
20211224.0,0.0,20.0,0.0,0.0,74.0,1015.0,9.0,14.0,1.0
20211224.0,3.0,19.0,0.0,0.0,89.0,1014.0,6.0,9.0,13.0
20211224.0,6.0,20.0,0.0,0.0,95.0,1015.0,2.0,3.0,13.0
20211224.0,9.0,21.0,0.0,0.0,97.0,1017.0,3.0,3.0,13.0
20211224.0,12.0,25.0,0.0,0.0,90.0,1015.0,8.0,9.0,13.0
20211224.0,15.0,25.0,0.0,0.0,67.0,1013.0,6.0,8.0,1.0
20211224.0,18.0,25.0,0.0,0.0,25.0,1014.0,8.0,12.0,14.0
20211224.0,21.0,25.0,0.0,0.0,90.0,1016.0,4.0,6.0,13.0
20211223.0,0.0,20.0,0.0,0.0,21.0,1015.0,10.0,17.0,0.0
20211223.0,3.0,19.0,0.0,0.0,20.0,1014.0,8.0,14.0,0.0
20211223.0,6.0,18.0,0.0,0.0,17.0,1015.0,5.0,9.0,0.0
20211223.0,9.0,21.0,0.0,0.0,11.0,1017.0,6.0,7.0,0.0
20211223.0,12.0,29.0,0.0,0.0,7.0,1014.0,8.0,9.0,0.0
20211223.0,15.0,31.0,0.0,0.0,4.0,1010.0,11.0,13.0,0.0
20211223.0,18.0,28.0,0.0,0.0,4.0,1011.0,18.0,21.0,0.0
20211223.0,21.0,21.0,0.0,0.0,22.0,1014.0,16.0,22.0,0.0
20211222.0,0.0,19.0,0.0,0.0,10.0,1017.0,6.0,12.0,0.0
20211222.0,3.0,18.0,0.0,0.0,11.0,1016.0,4.0,7.0,0.0
20211222.0,6.0,17.0,0.0,0.0,11.0,1017.0,4.0,7.0,0.0
20211222.0,9.0,20.0,0.0,0.0,13.0,1019.0,6.0,7.0,0.0
20211222.0,12.0,26.0,0.0,0.0,12.0,1016.0,4.0,4.0,0.0
20211222.0,15.0,29.0,0.0,0.0,9.0,1013.0,4.0,5.0,0.0
20211222.0,18.0,26.0,0.0,0.0,8.0,1013.0,6.0,9.0,0.0
20211222.0,21.0,21.0,0.0,0.0,6.0,1015.0,13.0,21.0,0.0
20211221.0,0.0,17.0,0.0,0.0,7.0,1018.0,6.0,12.0,0.0
20211221.0,3.0,16.0,0.0,0.0,7.0,1017.0,6.0,11.0,0.0
20211221.0,6.0,16.0,0.0,0.0,7.0,1018.0,8.0,14.0,0.0
20211221.0,9.0,20.0,0.0,0.0,7.0,1020.0,11.0,13.0,0.0
20211221.0,12.0,25.0,0.0,0.0,6.0,1017.0,12.0,14.0,0.0
20211221.0,15.0,28.0,0.0,0.0,5.0,1014.0,7.0,8.0,0.0
20211221.0,18.0,25.0,0.0,0.0,5.0,1015.0,3.0,4.0,0.0
20211221.0,21.0,21.0,0.0,0.0,7.0,1017.0,6.0,12.0,0.0
20211220.0,0.0,19.0,0.0,0.0,21.0,1019.0,5.0,8.0,0.0
20211220.0,3.0,19.0,0.0,0.0,32.0,1018.0,4.0,6.0,14.0
20211220.0,6.0,17.0,0.0,0.0,45.0,1018.0,4.0,6.0,14.0
20211220.0,9.0,19.0,0.0,0.0,80.0,1020.0,8.0,10.0,1.0
20211220.0,12.0,21.0,0.0,0.0,60.0,1018.0,9.0,11.0,14.0
20211220.0,15.0,24.0,0.0,0.0,20.0,1016.0,9.0,10.0,0.0
20211220.0,18.0,20.0,0.0,0.0,20.0,1017.0,8.0,13.0,0.0
20211220.0,21.0,19.0,0.0,0.0,21.0,1018.0,9.0,15.0,0.0
20211219.0,0.0,16.0,0.0,0.0,25.0,1024.0,13.0,23.0,0.0
20211219.0,3.0,14.0,0.0,0.0,22.0,1023.0,16.0,26.0,0.0
20211219.0,6.0,13.0,0.0,0.0,28.0,1024.0,14.0,24.0,14.0
20211219.0,9.0,17.0,0.0,0.0,26.0,1025.0,21.0,24.0,14.0
20211219.0,12.0,22.0,0.0,0.0,19.0,1022.0,17.0,19.0,0.0
20211219.0,15.0,24.0,0.0,0.0,21.0,1018.0,11.0,13.0,0.0
20211219.0,18.0,20.0,0.0,0.0,46.0,1020.0,8.0,13.0,14.0
20211219.0,21.0,19.0,0.0,0.0,96.0,1021.0,7.0,12.0,13.0
20211218.0,0.0,18.0,0.1,0.0,100.0,1021.0,16.0,22.0,18.0
20211218.0,3.0,16.0,0.4,0.0,100.0,1020.0,15.0,21.0,5.0
20211218.0,6.0,15.0,0.3,0.0,100.0,1022.0,15.0,22.0,5.0
20211218.0,9.0,16.0,0.0,0.0,100.0,1024.0,16.0,21.0,13.0
20211218.0,12.0,18.0,0.0,0.0,100.0,1023.0,17.0,20.0,13.0
20211218.0,15.0,18.0,0.0,0.0,100.0,1021.0,16.0,19.0,13.0
20211218.0,18.0,17.0,0.0,0.0,73.0,1023.0,14.0,19.0,1.0
20211218.0,21.0,16.0,0.0,0.0,87.0,1025.0,13.0,19.0,1.0
20211217.0,0.0,22.0,0.0,0.0,100.0,1017.0,7.0,11.0,13.0
20211217.0,3.0,21.0,0.0,0.0,47.0,1016.0,10.0,15.0,14.0
20211217.0,6.0,21.0,0.0,0.0,78.0,1017.0,12.0,18.0,1.0
20211217.0,9.0,21.0,0.0,0.0,71.0,1020.0,14.0,19.0,1.0
20211217.0,12.0,25.0,0.0,0.0,97.0,1018.0,14.0,18.0,13.0
20211217.0,15.0,26.0,0.0,0.0,73.0,1016.0,21.0,24.0,1.0
20211217.0,18.0,21.0,0.0,0.0,100.0,1018.0,24.0,30.0,13.0
20211217.0,21.0,19.0,0.0,0.0,75.0,1021.0,22.0,28.0,1.0
20211216.0,0.0,20.0,0.0,0.0,67.0,1014.0,6.0,10.0,1.0
20211216.0,3.0,19.0,0.0,0.0,99.0,1013.0,6.0,10.0,8.0
20211216.0,6.0,20.0,0.0,0.0,97.0,1014.0,2.0,3.0,13.0
20211216.0,9.0,21.0,0.0,0.0,94.0,1016.0,4.0,5.0,13.0
20211216.0,12.0,25.0,0.0,0.0,72.0,1015.0,7.0,8.0,1.0
20211216.0,15.0,27.0,0.0,0.0,37.0,1012.0,5.0,5.0,14.0
20211216.0,18.0,26.0,0.0,0.0,21.0,1013.0,6.0,9.0,0.0
20211216.0,21.0,25.0,0.0,0.0,98.0,1015.0,4.0,6.0,13.0
20211215.0,0.0,19.0,0.0,0.0,90.0,1016.0,9.0,14.0,13.0
20211215.0,3.0,19.0,0.0,0.0,83.0,1014.0,9.0,14.0,1.0
20211215.0,6.0,19.0,0.0,0.0,97.0,1015.0,8.0,11.0,13.0
20211215.0,9.0,20.0,0.0,0.0,89.0,1017.0,6.0,8.0,13.0
20211215.0,12.0,25.0,0.0,0.0,94.0,1014.0,8.0,9.0,13.0
20211215.0,15.0,26.0,0.0,0.0,85.0,1011.0,8.0,9.0,1.0
20211215.0,18.0,25.0,0.0,0.0,12.0,1012.0,10.0,15.0,0.0
20211215.0,21.0,21.0,0.0,0.0,58.0,1014.0,8.0,14.0,14.0
20211214.0,0.0,18.0,0.0,0.0,12.0,1019.0,10.0,16.0,0.0
20211214.0,3.0,17.0,0.0,0.0,9.0,1018.0,7.0,12.0,0.0
20211214.0,6.0,17.0,0.0,0.0,24.0,1018.0,6.0,10.0,0.0
20211214.0,9.0,20.0,0.0,0.0,99.0,1020.0,6.0,8.0,13.0
20211214.0,12.0,21.0,0.0,0.0,46.0,1017.0,8.0,9.0,14.0
20211214.0,15.0,25.0,0.0,0.0,78.0,1014.0,11.0,13.0,1.0
20211214.0,18.0,22.0,0.0,0.0,17.0,1014.0,8.0,13.0,0.0
20211214.0,21.0,20.0,0.0,0.0,41.0,1016.0,9.0,14.0,14.0
20211213.0,0.0,18.0,0.0,0.0,60.0,1023.0,20.0,28.0,14.0
20211213.0,3.0,18.0,0.0,0.0,74.0,1022.0,15.0,22.0,1.0
20211213.0,6.0,18.0,0.0,0.0,37.0,1022.0,11.0,16.0,14.0
20211213.0,9.0,19.0,0.0,0.0,27.0,1024.0,12.0,14.0,14.0
20211213.0,12.0,25.0,0.0,0.0,29.0,1021.0,7.0,8.0,14.0
20211213.0,15.0,25.0,0.0,0.0,24.0,1017.0,6.0,7.0,0.0
20211213.0,18.0,25.0,0.0,0.0,19.0,1018.0,7.0,11.0,0.0
20211213.0,21.0,19.0,0.0,0.0,29.0,1020.0,13.0,19.0,14.0
20211212.0,0.0,21.0,0.0,0.0,25.0,1021.0,5.0,8.0,0.0
20211212.0,3.0,20.0,0.0,0.0,25.0,1020.0,1.0,3.0,0.0
20211212.0,6.0,19.0,0.0,0.0,41.0,1021.0,4.0,8.0,14.0
20211212.0,9.0,21.0,0.0,0.0,69.0,1024.0,4.0,6.0,1.0
20211212.0,12.0,25.0,0.0,0.0,100.0,1021.0,1.0,2.0,13.0
20211212.0,15.0,25.0,0.0,0.0,91.0,1019.0,4.0,5.0,13.0
20211212.0,18.0,22.0,0.0,0.0,100.0,1020.0,1.0,2.0,13.0
20211212.0,21.0,21.0,0.0,0.0,80.0,1022.0,16.0,23.0,1.0
20211211.0,0.0,20.0,0.0,0.0,33.0,1019.0,9.0,13.0,14.0
20211211.0,3.0,20.0,0.0,0.0,42.0,1018.0,5.0,8.0,14.0
20211211.0,6.0,19.0,0.0,0.0,58.0,1019.0,6.0,9.0,14.0
20211211.0,9.0,20.0,0.0,0.0,41.0,1022.0,5.0,7.0,14.0
20211211.0,12.0,25.0,0.0,0.0,63.0,1020.0,4.0,5.0,1.0
20211211.0,15.0,25.0,0.0,0.0,79.0,1017.0,8.0,10.0,1.0
20211211.0,18.0,25.0,0.0,0.0,45.0,1019.0,4.0,5.0,14.0
20211211.0,21.0,21.0,0.0,0.0,60.0,1021.0,7.0,11.0,14.0
20211210.0,0.0,19.0,0.0,0.0,58.0,1020.0,3.0,4.0,14.0
20211210.0,3.0,19.0,0.0,0.0,20.0,1019.0,5.0,8.0,0.0
20211210.0,6.0,18.0,0.0,0.0,23.0,1020.0,2.0,4.0,0.0
20211210.0,9.0,21.0,0.0,0.0,31.0,1022.0,3.0,3.0,14.0
20211210.0,12.0,26.0,0.0,0.0,59.0,1019.0,10.0,11.0,14.0
20211210.0,15.0,26.0,0.0,0.0,100.0,1016.0,14.0,16.0,13.0
20211210.0,18.0,25.0,0.0,0.0,63.0,1017.0,13.0,19.0,1.0
20211210.0,21.0,22.0,0.0,0.0,52.0,1019.0,13.0,18.0,14.0
20211209.0,0.0,19.0,0.2,0.0,100.0,1022.0,4.0,5.0,5.0
20211209.0,3.0,18.0,0.0,0.0,100.0,1022.0,8.0,12.0,13.0
20211209.0,6.0,18.0,0.2,0.0,100.0,1023.0,6.0,9.0,5.0
20211209.0,9.0,19.0,0.0,0.0,100.0,1025.0,10.0,14.0,13.0
20211209.0,12.0,19.0,0.0,0.0,100.0,1024.0,9.0,12.0,13.0
20211209.0,15.0,20.0,0.0,0.0,87.0,1021.0,6.0,8.0,1.0
20211209.0,18.0,20.0,0.0,0.0,64.0,1021.0,6.0,8.0,1.0
20211209.0,21.0,19.0,0.0,0.0,55.0,1022.0,5.0,8.0,14.0
20211208.0,0.0,18.0,0.0,0.0,8.0,1021.0,7.0,13.0,0.0
20211208.0,3.0,17.0,0.0,0.0,7.0,1020.0,4.0,8.0,0.0
20211208.0,6.0,16.0,0.0,0.0,9.0,1022.0,3.0,5.0,0.0
20211208.0,9.0,20.0,0.0,0.0,18.0,1024.0,4.0,4.0,0.0
20211208.0,12.0,25.0,0.0,0.0,10.0,1022.0,4.0,4.0,0.0
20211208.0,15.0,26.0,0.0,0.0,31.0,1019.0,6.0,6.0,14.0
20211208.0,18.0,25.0,0.0,0.0,83.0,1020.0,7.0,11.0,1.0
20211208.0,21.0,21.0,0.0,0.0,50.0,1023.0,13.0,18.0,14.0
20211207.0,0.0,17.0,0.0,0.0,5.0,1021.0,7.0,13.0,0.0
20211207.0,3.0,16.0,0.0,0.0,5.0,1020.0,3.0,5.0,0.0
20211207.0,6.0,15.0,0.0,0.0,3.0,1022.0,3.0,5.0,0.0
20211207.0,9.0,19.0,0.0,0.0,0.0,1023.0,4.0,4.0,0.0
20211207.0,12.0,25.0,0.0,0.0,2.0,1021.0,3.0,3.0,0.0
20211207.0,15.0,25.0,0.0,0.0,3.0,1018.0,7.0,8.0,0.0
20211207.0,18.0,24.0,0.0,0.0,4.0,1019.0,12.0,17.0,0.0
20211207.0,21.0,19.0,0.0,0.0,4.0,1021.0,10.0,18.0,0.0
20211206.0,0.0,18.0,0.0,0.0,18.0,1021.0,4.0,7.0,0.0
20211206.0,3.0,17.0,0.0,0.0,17.0,1020.0,4.0,8.0,0.0
20211206.0,6.0,16.0,0.0,0.0,15.0,1021.0,8.0,14.0,0.0
20211206.0,9.0,20.0,0.0,0.0,7.0,1023.0,8.0,10.0,0.0
20211206.0,12.0,25.0,0.0,0.0,3.0,1021.0,12.0,13.0,0.0
20211206.0,15.0,27.0,0.0,0.0,5.0,1018.0,10.0,11.0,0.0
20211206.0,18.0,24.0,0.0,0.0,4.0,1019.0,10.0,17.0,0.0
20211206.0,21.0,18.0,0.0,0.0,4.0,1021.0,9.0,16.0,0.0
20211205.0,0.0,17.0,0.0,0.0,6.0,1022.0,6.0,11.0,0.0
20211205.0,3.0,16.0,0.0,0.0,7.0,1022.0,1.0,3.0,0.0
20211205.0,6.0,15.0,0.0,0.0,12.0,1023.0,5.0,10.0,0.0
20211205.0,9.0,19.0,0.0,0.0,11.0,1025.0,9.0,10.0,0.0
20211205.0,12.0,24.0,0.0,0.0,10.0,1022.0,10.0,12.0,0.0
20211205.0,15.0,25.0,0.0,0.0,12.0,1019.0,8.0,9.0,0.0
20211205.0,18.0,24.0,0.0,0.0,12.0,1020.0,5.0,8.0,0.0
20211205.0,21.0,20.0,0.0,0.0,14.0,1021.0,4.0,8.0,0.0
20211204.0,0.0,17.0,0.0,0.0,7.0,1023.0,5.0,9.0,0.0
20211204.0,3.0,16.0,0.0,0.0,4.0,1022.0,1.0,2.0,0.0
20211204.0,6.0,16.0,0.0,0.0,6.0,1023.0,4.0,7.0,0.0
20211204.0,9.0,19.0,0.0,0.0,4.0,1024.0,6.0,7.0,0.0
20211204.0,12.0,25.0,0.0,0.0,3.0,1022.0,6.0,6.0,0.0
20211204.0,15.0,25.0,0.0,0.0,3.0,1019.0,4.0,5.0,0.0
20211204.0,18.0,24.0,0.0,0.0,4.0,1020.0,4.0,5.0,0.0
20211204.0,21.0,18.0,0.0,0.0,5.0,1022.0,10.0,17.0,0.0
20211203.0,0.0,16.0,0.0,0.0,4.0,1023.0,4.0,6.0,0.0
20211203.0,3.0,15.0,0.0,0.0,14.0,1022.0,4.0,7.0,0.0
20211203.0,6.0,15.0,0.0,0.0,18.0,1023.0,6.0,11.0,0.0
20211203.0,9.0,19.0,0.0,0.0,16.0,1025.0,8.0,10.0,0.0
20211203.0,12.0,24.0,0.0,0.0,10.0,1022.0,12.0,13.0,0.0
20211203.0,15.0,25.0,0.0,0.0,7.0,1019.0,8.0,9.0,0.0
20211203.0,18.0,24.0,0.0,0.0,7.0,1020.0,4.0,6.0,0.0
20211203.0,21.0,18.0,0.0,0.0,11.0,1023.0,9.0,16.0,0.0
20211202.0,0.0,17.0,0.0,0.0,7.0,1022.0,2.0,3.0,0.0
20211202.0,3.0,16.0,0.0,0.0,7.0,1022.0,8.0,15.0,0.0
20211202.0,6.0,14.0,0.0,0.0,13.0,1023.0,8.0,14.0,0.0
20211202.0,9.0,18.0,0.0,0.0,13.0,1025.0,12.0,14.0,0.0
20211202.0,12.0,23.0,0.0,0.0,6.0,1022.0,13.0,14.0,0.0
20211202.0,15.0,24.0,0.0,0.0,4.0,1019.0,10.0,12.0,0.0
20211202.0,18.0,22.0,0.0,0.0,6.0,1020.0,5.0,7.0,0.0
20211202.0,21.0,18.0,0.0,0.0,10.0,1022.0,8.0,14.0,0.0
20211201.0,0.0,18.0,0.0,0.0,15.0,1022.0,10.0,18.0,0.0
20211201.0,3.0,17.0,0.0,0.0,23.0,1022.0,9.0,15.0,0.0
20211201.0,6.0,16.0,0.0,0.0,22.0,1023.0,11.0,20.0,0.0
20211201.0,9.0,19.0,0.0,0.0,20.0,1025.0,21.0,26.0,0.0
20211201.0,12.0,24.0,0.0,0.0,13.0,1022.0,16.0,19.0,0.0
20211201.0,15.0,24.0,0.0,0.0,10.0,1018.0,12.0,13.0,0.0
20211201.0,18.0,21.0,0.0,0.0,10.0,1020.0,8.0,13.0,0.0
20211201.0,21.0,18.0,0.0,0.0,11.0,1022.0,9.0,16.0,0.0
20211130.0,0.0,21.0,0.0,0.0,39.0,1020.0,1.0,3.0,14.0
20211130.0,3.0,21.0,0.0,0.0,82.0,1019.0,10.0,17.0,1.0
20211130.0,6.0,21.0,0.0,0.0,92.0,1021.0,22.0,32.0,13.0
20211130.0,9.0,20.0,0.0,0.0,67.0,1023.0,20.0,28.0,1.0
20211130.0,12.0,25.0,0.0,0.0,24.0,1021.0,20.0,23.0,0.0
20211130.0,15.0,26.0,0.0,0.0,96.0,1018.0,15.0,19.0,13.0
20211130.0,18.0,21.0,0.0,0.0,87.0,1021.0,14.0,21.0,1.0
20211130.0,21.0,19.0,0.0,0.0,19.0,1023.0,14.0,24.0,0.0
20211129.0,0.0,20.0,0.0,0.0,30.0,1019.0,6.0,12.0,14.0
20211129.0,3.0,19.0,0.0,0.0,46.0,1018.0,2.0,4.0,14.0
20211129.0,6.0,19.0,0.0,0.0,74.0,1019.0,7.0,12.0,1.0
20211129.0,9.0,21.0,0.0,0.0,44.0,1020.0,7.0,9.0,14.0
20211129.0,12.0,27.0,0.0,0.0,23.0,1018.0,7.0,8.0,0.0
20211129.0,15.0,28.0,0.0,0.0,19.0,1015.0,6.0,7.0,0.0
20211129.0,18.0,26.0,0.0,0.0,23.0,1016.0,7.0,12.0,0.0
20211129.0,21.0,25.0,0.0,0.0,26.0,1019.0,8.0,14.0,14.0
20211128.0,0.0,20.0,0.0,0.0,36.0,1019.0,5.0,9.0,0.0
20211128.0,3.0,20.0,0.0,0.0,32.0,1018.0,4.0,7.0,14.0
20211128.0,6.0,20.0,0.0,0.0,39.0,1019.0,6.0,9.0,14.0
20211128.0,9.0,22.0,0.0,0.0,45.0,1021.0,6.0,8.0,14.0
20211128.0,12.0,26.0,0.0,0.0,42.0,1019.0,5.0,6.0,14.0
20211128.0,15.0,26.0,0.0,0.0,58.0,1017.0,4.0,4.0,14.0
20211128.0,18.0,25.0,0.0,0.0,60.0,1017.0,5.0,7.0,1.0
20211128.0,21.0,22.0,0.0,0.0,52.0,1019.0,6.0,10.0,14.0
20211127.0,0.0,19.0,0.0,0.0,66.0,1019.0,8.0,13.0,1.0
20211127.0,3.0,18.0,0.0,0.0,70.0,1018.0,8.0,14.0,1.0
20211127.0,6.0,17.0,0.0,0.0,57.0,1019.0,8.0,13.0,14.0
20211127.0,9.0,21.0,0.0,0.0,49.0,1021.0,8.0,9.0,14.0
20211127.0,12.0,26.0,0.0,0.0,47.0,1018.0,7.0,8.0,14.0
20211127.0,15.0,27.0,0.0,0.0,51.0,1016.0,6.0,8.0,14.0
20211127.0,18.0,25.0,0.0,0.0,31.0,1017.0,10.0,15.0,14.0
20211127.0,21.0,21.0,0.0,0.0,21.0,1019.0,10.0,17.0,0.0
20211126.0,0.0,19.0,0.0,0.0,33.0,1019.0,5.0,8.0,14.0
20211126.0,3.0,18.0,0.0,0.0,32.0,1018.0,6.0,12.0,14.0
20211126.0,6.0,17.0,0.0,0.0,71.0,1019.0,6.0,12.0,1.0
20211126.0,9.0,21.0,0.0,0.0,80.0,1021.0,9.0,11.0,1.0
20211126.0,12.0,26.0,0.0,0.0,49.0,1018.0,12.0,13.0,14.0
20211126.0,15.0,26.0,0.0,0.0,59.0,1015.0,10.0,12.0,14.0
20211126.0,18.0,25.0,0.0,0.0,30.0,1017.0,9.0,15.0,14.0
20211126.0,21.0,20.0,0.0,0.0,37.0,1019.0,10.0,18.0,14.0
20211125.0,0.0,15.0,0.0,0.0,89.0,1021.0,8.0,14.0,13.0
20211125.0,3.0,15.0,0.0,0.0,99.0,1020.0,9.0,14.0,13.0
20211125.0,6.0,15.0,0.0,0.0,89.0,1021.0,11.0,16.0,13.0
20211125.0,9.0,17.0,0.0,0.0,67.0,1022.0,12.0,15.0,1.0
20211125.0,12.0,24.0,0.0,0.0,37.0,1019.0,10.0,11.0,14.0
20211125.0,15.0,25.0,0.0,0.0,24.0,1016.0,8.0,9.0,0.0
20211125.0,18.0,22.0,0.0,0.0,29.0,1017.0,4.0,6.0,14.0
20211125.0,21.0,20.0,0.0,0.0,51.0,1019.0,2.0,3.0,14.0
20211124.0,0.0,16.0,0.0,0.0,71.0,1023.0,16.0,23.0,1.0
20211124.0,3.0,16.0,0.0,0.0,100.0,1022.0,17.0,24.0,13.0
20211124.0,6.0,15.0,0.0,0.0,100.0,1023.0,15.0,22.0,13.0
20211124.0,9.0,16.0,0.0,0.0,94.0,1024.0,15.0,20.0,13.0
20211124.0,12.0,18.0,0.0,0.0,72.0,1022.0,14.0,17.0,1.0
20211124.0,15.0,19.0,0.0,0.0,48.0,1019.0,12.0,14.0,14.0
20211124.0,18.0,18.0,0.0,0.0,47.0,1020.0,10.0,14.0,14.0
20211124.0,21.0,18.0,0.0,0.0,52.0,1022.0,7.0,11.0,14.0
20211123.0,0.0,14.0,0.0,0.0,61.0,1022.0,20.0,28.0,14.0
20211123.0,3.0,13.0,0.0,0.0,85.0,1020.0,19.0,26.0,1.0
20211123.0,6.0,14.0,0.0,0.0,80.0,1022.0,17.0,24.0,1.0
20211123.0,9.0,15.0,0.0,0.0,93.0,1024.0,17.0,23.0,13.0
20211123.0,12.0,17.0,0.0,0.0,100.0,1023.0,22.0,26.0,13.0
20211123.0,15.0,17.0,0.0,0.0,82.0,1021.0,20.0,24.0,1.0
20211123.0,18.0,16.0,0.0,0.0,65.0,1022.0,18.0,23.0,1.0
20211123.0,21.0,15.0,0.0,0.0,100.0,1024.0,17.0,24.0,13.0
20211122.0,0.0,26.0,0.0,0.0,54.0,1014.0,6.0,10.0,14.0
20211122.0,3.0,21.0,0.1,0.0,100.0,1015.0,26.0,36.0,18.0
20211122.0,6.0,19.0,0.1,0.0,100.0,1017.0,25.0,35.0,18.0
20211122.0,9.0,18.0,0.1,0.0,100.0,1020.0,27.0,36.0,18.0
20211122.0,12.0,18.0,0.0,0.0,100.0,1020.0,27.0,33.0,13.0
20211122.0,15.0,18.0,0.0,0.0,95.0,1018.0,26.0,32.0,13.0
20211122.0,18.0,18.0,0.0,0.0,100.0,1020.0,24.0,30.0,13.0
20211122.0,21.0,16.0,0.0,0.0,100.0,1022.0,22.0,29.0,13.0
20211121.0,0.0,26.0,0.1,0.0,90.0,1011.0,8.0,12.0,18.0
20211121.0,3.0,25.0,0.6,0.0,100.0,1011.0,7.0,11.0,7.0
20211121.0,6.0,25.0,0.3,0.0,100.0,1012.0,6.0,10.0,7.0
20211121.0,9.0,26.0,0.0,0.0,100.0,1014.0,7.0,9.0,13.0
20211121.0,12.0,31.0,0.1,0.0,100.0,1012.0,11.0,13.0,18.0
20211121.0,15.0,31.0,0.4,0.0,80.0,1010.0,6.0,8.0,7.0
20211121.0,18.0,28.0,0.2,0.0,83.0,1011.0,4.0,7.0,7.0
20211121.0,21.0,27.0,0.0,0.0,82.0,1014.0,5.0,7.0,1.0
20211120.0,0.0,25.0,0.0,0.0,100.0,1010.0,8.0,12.0,13.0
20211120.0,3.0,25.0,0.0,0.0,100.0,1009.0,6.0,9.0,13.0
20211120.0,6.0,25.0,0.3,0.0,100.0,1010.0,5.0,7.0,5.0
20211120.0,9.0,25.0,0.0,0.0,100.0,1011.0,6.0,8.0,13.0
20211120.0,12.0,30.0,0.1,0.0,100.0,1009.0,8.0,9.0,18.0
20211120.0,15.0,30.0,0.0,0.0,90.0,1006.0,2.0,3.0,13.0
20211120.0,18.0,28.0,0.1,0.0,66.0,1008.0,9.0,15.0,18.0
20211120.0,21.0,26.0,0.0,0.0,86.0,1011.0,12.0,18.0,1.0
20211119.0,0.0,20.0,0.0,0.0,24.0,1012.0,10.0,18.0,0.0
20211119.0,3.0,20.0,0.0,0.0,32.0,1011.0,8.0,14.0,14.0
20211119.0,6.0,19.0,0.0,0.0,45.0,1012.0,8.0,13.0,14.0
20211119.0,9.0,25.0,0.0,0.0,100.0,1013.0,13.0,15.0,13.0
20211119.0,12.0,27.0,0.0,0.0,100.0,1010.0,13.0,14.0,13.0
20211119.0,15.0,28.0,0.0,0.0,96.0,1007.0,10.0,13.0,13.0
20211119.0,18.0,26.0,0.0,0.0,74.0,1008.0,12.0,18.0,1.0
20211119.0,21.0,25.0,0.0,0.0,100.0,1010.0,12.0,17.0,13.0
20211118.0,0.0,18.0,0.1,0.0,100.0,1020.0,17.0,25.0,18.0
20211118.0,3.0,18.0,0.0,0.0,100.0,1018.0,14.0,21.0,13.0
20211118.0,6.0,18.0,0.0,0.0,100.0,1018.0,12.0,17.0,13.0
20211118.0,9.0,19.0,0.0,0.0,100.0,1019.0,11.0,15.0,13.0
